Distance,SEM_norm,I_raw,abs_I,ln_abs_I,deriv_ln_I,Voltage_V,Resistance_Ohm
4.932033e+01,1.542074e-01,-1.078234e+05,1.078234e+05,1.158825e+01,-1.092153e-03,-5.953149e+00,5.521206e+04
4.943889e+01,1.532394e-01,-1.077968e+05,1.077968e+05,1.158800e+01,-1.121074e-03,-5.953186e+00,5.522601e+04
4.955745e+01,1.661238e-01,-1.077173e+05,1.077173e+05,1.158727e+01,-2.040199e-03,-5.952699e+00,5.526223e+04
4.967601e+01,1.690042e-01,-1.076802e+05,1.076802e+05,1.158692e+01,-2.136517e-03,-5.952590e+00,5.528028e+04
4.979457e+01,1.671359e-01,-1.076803e+05,1.076803e+05,1.158692e+01,-1.637971e-03,-5.952661e+00,5.528086e+04
4.991312e+01,1.573313e-01,-1.077002e+05,1.077002e+05,1.158711e+01,-1.378821e-03,-5.953031e+00,5.527409e+04
5.003168e+01,1.694144e-01,-1.076215e+05,1.076215e+05,1.158638e+01,-8.554491e-04,-5.952575e+00,5.531026e+04
5.015024e+01,1.708201e-01,-1.076923e+05,1.076923e+05,1.158703e+01,-1.369608e-04,-5.952522e+00,5.527341e+04
5.026880e+01,1.646847e-01,-1.076308e+05,1.076308e+05,1.158646e+01,5.136957e-04,-5.952754e+00,5.530716e+04
5.038736e+01,1.702359e-01,-1.076062e+05,1.076062e+05,1.158623e+01,3.827227e-04,-5.952544e+00,5.531784e+04
5.050592e+01,1.723800e-01,-1.076357e+05,1.076357e+05,1.158651e+01,-6.447588e-04,-5.952463e+00,5.530192e+04
5.062448e+01,1.632966e-01,-1.077321e+05,1.077321e+05,1.158740e+01,-2.968432e-03,-5.952806e+00,5.525564e+04
5.074303e+01,1.437616e-01,-1.077693e+05,1.077693e+05,1.158775e+01,-4.520342e-03,-5.953544e+00,5.524343e+04
5.086159e+01,1.374994e-01,-1.076416e+05,1.076416e+05,1.158656e+01,-5.405326e-03,-5.953780e+00,5.531114e+04
5.098015e+01,1.535845e-01,-1.074357e+05,1.074357e+05,1.158465e+01,-4.674408e-03,-5.953173e+00,5.541151e+04
5.109871e+01,1.668142e-01,-1.072203e+05,1.072203e+05,1.158264e+01,-2.348435e-03,-5.952673e+00,5.551814e+04
5.121727e+01,1.737160e-01,-1.071793e+05,1.071793e+05,1.158226e+01,6.824269e-04,-5.952413e+00,5.553698e+04
5.133583e+01,1.829275e-01,-1.072550e+05,1.072550e+05,1.158296e+01,3.728156e-03,-5.952065e+00,5.549451e+04
5.145438e+01,1.824073e-01,-1.075003e+05,1.075003e+05,1.158525e+01,5.350045e-03,-5.952084e+00,5.536806e+04
5.157294e+01,1.825555e-01,-1.077422e+05,1.077422e+05,1.158750e+01,5.399503e-03,-5.952079e+00,5.524369e+04
5.169150e+01,1.748916e-01,-1.077834e+05,1.077834e+05,1.158788e+01,3.950019e-03,-5.952368e+00,5.522527e+04
5.181006e+01,1.773643e-01,-1.077526e+05,1.077526e+05,1.158759e+01,1.764946e-03,-5.952275e+00,5.524018e+04
5.192862e+01,1.778534e-01,-1.076353e+05,1.076353e+05,1.158650e+01,-3.860877e-04,-5.952256e+00,5.530021e+04
5.204718e+01,1.713987e-01,-1.075904e+05,1.075904e+05,1.158609e+01,-9.433073e-04,-5.952500e+00,5.532555e+04
5.216574e+01,1.744682e-01,-1.076122e+05,1.076122e+05,1.158629e+01,-4.965001e-04,-5.952384e+00,5.531329e+04
5.228429e+01,1.802477e-01,-1.076211e+05,1.076211e+05,1.158637e+01,-2.217452e-04,-5.952166e+00,5.530668e+04
5.240285e+01,1.861720e-01,-1.076433e+05,1.076433e+05,1.158658e+01,4.202002e-04,-5.951942e+00,5.529322e+04
5.252141e+01,1.824530e-01,-1.077382e+05,1.077382e+05,1.158746e+01,1.670655e-04,-5.952083e+00,5.524578e+04
5.263997e+01,1.822065e-01,-1.076874e+05,1.076874e+05,1.158699e+01,-9.590631e-04,-5.952092e+00,5.527192e+04
5.275853e+01,1.862784e-01,-1.075894e+05,1.075894e+05,1.158608e+01,-1.408850e-03,-5.951938e+00,5.532086e+04
5.287709e+01,1.798543e-01,-1.076496e+05,1.076496e+05,1.158664e+01,-1.045544e-03,-5.952181e+00,5.529216e+04
5.299565e+01,1.834784e-01,-1.075991e+05,1.075991e+05,1.158617e+01,-3.145741e-04,-5.952044e+00,5.531684e+04
5.311420e+01,1.879163e-01,-1.074792e+05,1.074792e+05,1.158505e+01,1.526931e-03,-5.951876e+00,5.537701e+04
5.323276e+01,1.862092e-01,-1.075536e+05,1.075536e+05,1.158574e+01,3.108936e-03,-5.951941e+00,5.533932e+04
5.335132e+01,1.931475e-01,-1.076834e+05,1.076834e+05,1.158695e+01,3.769929e-03,-5.951679e+00,5.527018e+04
5.346988e+01,1.910384e-01,-1.077417e+05,1.077417e+05,1.158749e+01,4.414841e-03,-5.951758e+00,5.524102e+04
5.358844e+01,1.844949e-01,-1.078603e+05,1.078603e+05,1.158859e+01,4.398509e-03,-5.952005e+00,5.518253e+04
5.370700e+01,1.896678e-01,-1.079047e+05,1.079047e+05,1.158900e+01,2.632153e-03,-5.951810e+00,5.515804e+04
5.382555e+01,1.909460e-01,-1.079052e+05,1.079052e+05,1.158901e+01,7.109575e-04,-5.951762e+00,5.515734e+04
5.394411e+01,1.874172e-01,-1.079056e+05,1.079056e+05,1.158901e+01,-6.222930e-04,-5.951895e+00,5.515833e+04
5.406267e+01,1.838040e-01,-1.079061e+05,1.079061e+05,1.158902e+01,-1.666120e-03,-5.952032e+00,5.515935e+04
5.418123e+01,1.930910e-01,-1.077976e+05,1.077976e+05,1.158801e+01,-1.822804e-03,-5.951681e+00,5.521161e+04
5.429979e+01,2.032191e-01,-1.077545e+05,1.077545e+05,1.158761e+01,-1.402601e-03,-5.951298e+00,5.523016e+04
5.441835e+01,2.026727e-01,-1.077550e+05,1.077550e+05,1.158762e+01,-9.380960e-04,-5.951319e+00,5.523011e+04
5.453691e+01,1.903782e-01,-1.077555e+05,1.077555e+05,1.158762e+01,-9.543241e-04,-5.951783e+00,5.523417e+04
5.465546e+01,1.934626e-01,-1.077806e+05,1.077806e+05,1.158785e+01,-1.339664e-03,-5.951667e+00,5.522019e+04
5.477402e+01,1.974134e-01,-1.078159e+05,1.078159e+05,1.158818e+01,-1.266330e-03,-5.951517e+00,5.520073e+04
5.489258e+01,2.020369e-01,-1.078016e+05,1.078016e+05,1.158805e+01,-8.548190e-04,-5.951343e+00,5.520643e+04
5.501114e+01,1.951443e-01,-1.076831e+05,1.076831e+05,1.158695e+01,1.434737e-05,-5.951603e+00,5.526964e+04
5.512970e+01,1.935963e-01,-1.075563e+05,1.075563e+05,1.158577e+01,8.996323e-04,-5.951662e+00,5.533534e+04
5.524826e+01,1.924310e-01,-1.076920e+05,1.076920e+05,1.158703e+01,1.747045e-03,-5.951706e+00,5.526600e+04
5.536682e+01,2.012813e-01,-1.077843e+05,1.077843e+05,1.158789e+01,2.082888e-03,-5.951371e+00,5.521558e+04
5.548537e+01,2.039603e-01,-1.078789e+05,1.078789e+05,1.158876e+01,2.120139e-03,-5.951270e+00,5.516622e+04
5.560393e+01,1.994976e-01,-1.079124e+05,1.079124e+05,1.158907e+01,1.439060e-03,-5.951439e+00,5.515066e+04
5.572249e+01,1.978575e-01,-1.079129e+05,1.079129e+05,1.158908e+01,-3.288546e-05,-5.951501e+00,5.515099e+04
5.584105e+01,2.053855e-01,-1.078037e+05,1.078037e+05,1.158807e+01,-8.647491e-04,-5.951216e+00,5.520421e+04
5.595961e+01,2.150922e-01,-1.077612e+05,1.077612e+05,1.158767e+01,-7.968931e-04,-5.950850e+00,5.522255e+04
5.607817e+01,2.021343e-01,-1.077617e+05,1.077617e+05,1.158768e+01,-6.437961e-04,-5.951339e+00,5.522684e+04
5.619672e+01,2.011654e-01,-1.077885e+05,1.077885e+05,1.158793e+01,1.761203e-04,-5.951376e+00,5.521344e+04
5.631528e+01,2.086052e-01,-1.077994e+05,1.077994e+05,1.158803e+01,1.132756e-03,-5.951095e+00,5.520525e+04
5.643384e+01,2.060632e-01,-1.078834e+05,1.078834e+05,1.158881e+01,1.354678e-03,-5.951191e+00,5.516317e+04
5.655240e+01,2.146475e-01,-1.078063e+05,1.078063e+05,1.158809e+01,6.273387e-04,-5.950867e+00,5.519964e+04
5.667096e+01,2.123091e-01,-1.078741e+05,1.078741e+05,1.158872e+01,-6.180656e-04,-5.950955e+00,5.516572e+04
5.678952e+01,2.160413e-01,-1.078902e+05,1.078902e+05,1.158887e+01,-1.248174e-03,-5.950814e+00,5.515620e+04
5.690808e+01,2.110087e-01,-1.078801e+05,1.078801e+05,1.158878e+01,-1.137408e-03,-5.951004e+00,5.516312e+04
5.702663e+01,2.070757e-01,-1.077703e+05,1.077703e+05,1.158776e+01,5.242889e-05,-5.951153e+00,5.522073e+04
5.714519e+01,2.129086e-01,-1.076727e+05,1.076727e+05,1.158685e+01,2.242352e-04,-5.950932e+00,5.526873e+04
5.726375e+01,2.156852e-01,-1.077348e+05,1.077348e+05,1.158743e+01,5.159709e-04,-5.950827e+00,5.523591e+04
5.738231e+01,2.074163e-01,-1.078497e+05,1.078497e+05,1.158849e+01,1.099647e-03,-5.951140e+00,5.517993e+04
5.750087e+01,2.139856e-01,-1.079643e+05,1.079643e+05,1.158956e+01,1.551442e-03,-5.950892e+00,5.511905e+04
5.761943e+01,2.124172e-01,-1.078857e+05,1.078857e+05,1.158883e+01,8.361554e-04,-5.950951e+00,5.515978e+04
5.773798e+01,2.240893e-01,-1.078437e+05,1.078437e+05,1.158844e+01,-5.173197e-04,-5.950510e+00,5.517718e+04
5.785654e+01,2.156502e-01,-1.078720e+05,1.078720e+05,1.158870e+01,-1.092092e-03,-5.950829e+00,5.516566e+04
5.797510e+01,2.138076e-01,-1.078547e+05,1.078547e+05,1.158854e+01,-1.185341e-03,-5.950898e+00,5.517512e+04
5.809366e+01,2.108923e-01,-1.077619e+05,1.077619e+05,1.158768e+01,-7.598629e-04,-5.951008e+00,5.522366e+04
5.821222e+01,2.149516e-01,-1.077596e+05,1.077596e+05,1.158766e+01,-8.158602e-04,-5.950855e+00,5.522344e+04
5.833078e+01,2.250921e-01,-1.078529e+05,1.078529e+05,1.158852e+01,-1.289767e-03,-5.950472e+00,5.517209e+04
5.844934e+01,2.174610e-01,-1.078311e+05,1.078311e+05,1.158832e+01,-1.465665e-03,-5.950760e+00,5.518595e+04
5.856789e+01,2.140273e-01,-1.077827e+05,1.077827e+05,1.158787e+01,-8.957238e-04,-5.950890e+00,5.521191e+04
5.868645e+01,2.147933e-01,-1.077433e+05,1.077433e+05,1.158751e+01,-1.786565e-04,-5.950861e+00,5.523186e+04
5.880501e+01,2.151754e-01,-1.076801e+05,1.076801e+05,1.158692e+01,3.543864e-04,-5.950847e+00,5.526414e+04
5.892357e+01,2.280109e-01,-1.076610e+05,1.076610e+05,1.158674e+01,1.415451e-03,-5.950362e+00,5.526944e+04
5.904213e+01,2.247642e-01,-1.077726e+05,1.077726e+05,1.158778e+01,1.575461e-03,-5.950484e+00,5.521332e+04
5.916069e+01,2.233578e-01,-1.078964e+05,1.078964e+05,1.158893e+01,1.205196e-03,-5.950538e+00,5.515050e+04
5.927925e+01,2.165924e-01,-1.078976e+05,1.078976e+05,1.158894e+01,6.416259e-04,-5.950793e+00,5.515222e+04
5.939780e+01,2.200139e-01,-1.079167e+05,1.079167e+05,1.158911e+01,1.006404e-04,-5.950664e+00,5.514128e+04
5.951636e+01,2.251521e-01,-1.077871e+05,1.077871e+05,1.158791e+01,-1.008151e-03,-5.950470e+00,5.520577e+04
5.963492e+01,2.203278e-01,-1.077349e+05,1.077349e+05,1.158743e+01,-1.257627e-03,-5.950652e+00,5.523421e+04
5.975348e+01,2.272036e-01,-1.077352e+05,1.077352e+05,1.158743e+01,-6.021934e-04,-5.950392e+00,5.523163e+04
5.987204e+01,2.296114e-01,-1.078166e+05,1.078166e+05,1.158819e+01,1.265479e-04,-5.950301e+00,5.518912e+04
5.999060e+01,2.223742e-01,-1.077658e+05,1.077658e+05,1.158772e+01,1.045979e-03,-5.950575e+00,5.521767e+04
6.010915e+01,2.215540e-01,-1.078171e+05,1.078171e+05,1.158819e+01,1.374369e-03,-5.950606e+00,5.519169e+04
6.022771e+01,2.318156e-01,-1.078470e+05,1.078470e+05,1.158847e+01,1.304101e-03,-5.950218e+00,5.517275e+04
6.034627e+01,2.386008e-01,-1.078472e+05,1.078472e+05,1.158847e+01,1.198459e-03,-5.949962e+00,5.517029e+04
6.046483e+01,2.377889e-01,-1.078474e+05,1.078474e+05,1.158847e+01,1.113393e-03,-5.949993e+00,5.517050e+04
6.058339e+01,2.365151e-01,-1.078787e+05,1.078787e+05,1.158876e+01,6.721791e-04,-5.950041e+00,5.515494e+04
6.070195e+01,2.300379e-01,-1.078904e+05,1.078904e+05,1.158887e+01,4.783550e-04,-5.950285e+00,5.515121e+04
6.082051e+01,2.284851e-01,-1.079221e+05,1.079221e+05,1.158916e+01,2.180631e-04,-5.950344e+00,5.513555e+04
6.093906e+01,2.270699e-01,-1.078710e+05,1.078710e+05,1.158869e+01,-3.675727e-04,-5.950397e+00,5.516216e+04
6.105762e+01,2.272716e-01,-1.078798e+05,1.078798e+05,1.158877e+01,-1.147527e-03,-5.950390e+00,5.515758e+04
6.117618e+01,2.349635e-01,-1.078917e+05,1.078917e+05,1.158888e+01,-1.657856e-03,-5.950099e+00,5.514883e+04
6.129474e+01,2.276339e-01,-1.078601e+05,1.078601e+05,1.158859e+01,-1.493863e-03,-5.950376e+00,5.516755e+04
6.141330e+01,2.230817e-01,-1.078007e+05,1.078007e+05,1.158804e+01,-1.296791e-03,-5.950548e+00,5.519951e+04
6.153186e+01,2.293173e-01,-1.077517e+05,1.077517e+05,1.158758e+01,-7.961210e-04,-5.950313e+00,5.522246e+04
6.165042e+01,2.312986e-01,-1.077404e+05,1.077404e+05,1.158748e+01,-1.745980e-04,-5.950238e+00,5.522756e+04
6.176897e+01,2.321212e-01,-1.078204e+05,1.078204e+05,1.158822e+01,4.875498e-04,-5.950207e+00,5.518628e+04
6.188753e+01,2.314296e-01,-1.077697e+05,1.077697e+05,1.158775e+01,4.128194e-04,-5.950233e+00,5.521251e+04
6.200609e+01,2.289912e-01,-1.078536e+05,1.078536e+05,1.158853e+01,7.581422e-05,-5.950325e+00,5.517039e+04
6.212465e+01,2.191361e-01,-1.078614e+05,1.078614e+05,1.158860e+01,-6.004786e-04,-5.950697e+00,5.516985e+04
6.224321e+01,2.281182e-01,-1.078498e+05,1.078498e+05,1.158849e+01,-9.442437e-04,-5.950358e+00,5.517265e+04
6.236177e+01,2.242191e-01,-1.077375e+05,1.077375e+05,1.158745e+01,-4.915757e-04,-5.950505e+00,5.523150e+04
6.248032e+01,2.321738e-01,-1.077307e+05,1.077307e+05,1.158739e+01,-7.419202e-04,-5.950205e+00,5.523218e+04
6.259888e+01,2.312867e-01,-1.077096e+05,1.077096e+05,1.158719e+01,-4.143787e-06,-5.950238e+00,5.524337e+04
6.271744e+01,2.257623e-01,-1.077769e+05,1.077769e+05,1.158782e+01,7.567428e-04,-5.950447e+00,5.521079e+04
6.283600e+01,2.180971e-01,-1.078386e+05,1.078386e+05,1.158839e+01,1.196403e-03,-5.950736e+00,5.518186e+04
6.295456e+01,2.258142e-01,-1.077718e+05,1.077718e+05,1.158777e+01,9.045356e-04,-5.950445e+00,5.521335e+04
6.307312e+01,2.211856e-01,-1.078569e+05,1.078569e+05,1.158856e+01,5.005140e-04,-5.950620e+00,5.517142e+04
6.319168e+01,2.200955e-01,-1.078524e+05,1.078524e+05,1.158852e+01,-5.283230e-04,-5.950661e+00,5.517409e+04
6.331023e+01,2.324250e-01,-1.078031e+05,1.078031e+05,1.158806e+01,-1.264128e-03,-5.950195e+00,5.519501e+04
6.342879e+01,2.191074e-01,-1.077916e+05,1.077916e+05,1.158795e+01,-1.250656e-03,-5.950698e+00,5.520560e+04
6.354735e+01,2.281917e-01,-1.077920e+05,1.077920e+05,1.158796e+01,-1.451834e-03,-5.950355e+00,5.520217e+04
6.366591e+01,2.276220e-01,-1.077141e+05,1.077141e+05,1.158724e+01,-1.471411e-03,-5.950377e+00,5.524229e+04
6.378447e+01,2.318061e-01,-1.076873e+05,1.076873e+05,1.158699e+01,-1.007491e-03,-5.950219e+00,5.525460e+04
6.390303e+01,2.323460e-01,-1.077313e+05,1.077313e+05,1.158740e+01,-9.560668e-04,-5.950198e+00,5.523184e+04
6.402158e+01,2.299402e-01,-1.077468e+05,1.077468e+05,1.158754e+01,-5.386688e-04,-5.950289e+00,5.522475e+04
6.414014e+01,2.294268e-01,-1.076691e+05,1.076691e+05,1.158682e+01,-2.894796e-04,-5.950308e+00,5.526480e+04
6.425870e+01,2.264914e-01,-1.077203e+05,1.077203e+05,1.158729e+01,-3.410788e-04,-5.950419e+00,5.523953e+04
6.437726e+01,2.274842e-01,-1.076699e+05,1.076699e+05,1.158683e+01,-2.679770e-04,-5.950382e+00,5.526506e+04
6.449582e+01,2.211246e-01,-1.077211e+05,1.077211e+05,1.158730e+01,5.108177e-04,-5.950622e+00,5.524100e+04
6.461438e+01,2.267811e-01,-1.076707e+05,1.076707e+05,1.158683e+01,1.229004e-03,-5.950408e+00,5.526489e+04
6.473294e+01,2.248759e-01,-1.076801e+05,1.076801e+05,1.158692e+01,1.294158e-03,-5.950480e+00,5.526074e+04
6.485149e+01,2.259399e-01,-1.077290e+05,1.077290e+05,1.158737e+01,1.124235e-03,-5.950440e+00,5.523527e+04
6.497005e+01,2.209749e-01,-1.078196e+05,1.078196e+05,1.158822e+01,8.905939e-04,-5.950628e+00,5.519057e+04
6.508861e+01,2.287254e-01,-1.078107e+05,1.078107e+05,1.158813e+01,9.962888e-04,-5.950335e+00,5.519241e+04
6.520717e+01,2.347630e-01,-1.077988e+05,1.077988e+05,1.158802e+01,2.707037e-04,-5.950107e+00,5.519642e+04
6.532573e+01,2.376546e-01,-1.077221e+05,1.077221e+05,1.158731e+01,-5.964194e-04,-5.949998e+00,5.523471e+04
6.544429e+01,2.280833e-01,-1.077734e+05,1.077734e+05,1.158779e+01,-1.164538e-03,-5.950359e+00,5.521177e+04
6.556285e+01,2.185861e-01,-1.078002e+05,1.078002e+05,1.158804e+01,-1.098795e-03,-5.950718e+00,5.520134e+04
6.568140e+01,2.118627e-01,-1.077238e+05,1.077238e+05,1.158733e+01,-9.309370e-04,-5.950972e+00,5.524288e+04
6.579996e+01,2.127576e-01,-1.076982e+05,1.076982e+05,1.158709e+01,-6.933821e-04,-5.950938e+00,5.525568e+04
6.591852e+01,2.228835e-01,-1.076988e+05,1.076988e+05,1.158709e+01,-6.228176e-04,-5.950556e+00,5.525180e+04
6.603708e+01,2.315929e-01,-1.076995e+05,1.076995e+05,1.158710e+01,-1.712546e-04,-5.950227e+00,5.524842e+04
6.615564e+01,2.401430e-01,-1.077001e+05,1.077001e+05,1.158711e+01,4.829503e-04,-5.949904e+00,5.524509e+04
6.627420e+01,2.353982e-01,-1.077008e+05,1.077008e+05,1.158711e+01,3.030605e-04,-5.950083e+00,5.524643e+04
6.639275e+01,2.257126e-01,-1.077401e+05,1.077401e+05,1.158748e+01,8.483941e-05,-5.950449e+00,5.522963e+04
6.651131e+01,2.261230e-01,-1.077535e+05,1.077535e+05,1.158760e+01,-2.502066e-04,-5.950433e+00,5.522263e+04
6.662987e+01,2.319290e-01,-1.077538e+05,1.077538e+05,1.158760e+01,-6.029917e-04,-5.950214e+00,5.522043e+04
6.674843e+01,2.198791e-01,-1.076780e+05,1.076780e+05,1.158690e+01,-8.895560e-04,-5.950669e+00,5.526355e+04
6.686699e+01,2.256619e-01,-1.076912e+05,1.076912e+05,1.158702e+01,-9.071273e-04,-5.950451e+00,5.525476e+04
6.698555e+01,2.374398e-01,-1.076662e+05,1.076662e+05,1.158679e+01,-1.930765e-04,-5.950006e+00,5.526343e+04
6.710411e+01,2.375808e-01,-1.076539e+05,1.076539e+05,1.158668e+01,4.822699e-04,-5.950000e+00,5.526971e+04
6.722266e+01,2.300804e-01,-1.076544e+05,1.076544e+05,1.158668e+01,1.073189e-03,-5.950284e+00,5.527210e+04
6.734122e+01,2.367066e-01,-1.076937e+05,1.076937e+05,1.158705e+01,1.167133e-03,-5.950033e+00,5.524962e+04
6.745978e+01,2.331748e-01,-1.077828e+05,1.077828e+05,1.158787e+01,1.245580e-03,-5.950167e+00,5.520515e+04
6.757834e+01,2.408161e-01,-1.077694e+05,1.077694e+05,1.158775e+01,4.771449e-04,-5.949878e+00,5.520937e+04
6.769690e+01,2.289437e-01,-1.077567e+05,1.077567e+05,1.158763e+01,-5.370940e-04,-5.950327e+00,5.522000e+04
6.781546e+01,2.236615e-01,-1.077571e+05,1.077571e+05,1.158763e+01,-1.483196e-03,-5.950526e+00,5.522169e+04
6.793401e+01,2.186324e-01,-1.077574e+05,1.077574e+05,1.158764e+01,-2.499459e-03,-5.950716e+00,5.522328e+04
6.805257e+01,2.295861e-01,-1.076429e+05,1.076429e+05,1.158657e+01,-2.847382e-03,-5.950302e+00,5.527818e+04
6.817113e+01,2.265078e-01,-1.076054e+05,1.076054e+05,1.158623e+01,-2.529692e-03,-5.950419e+00,5.529850e+04
6.828969e+01,2.366998e-01,-1.076057e+05,1.076057e+05,1.158623e+01,-2.311368e-03,-5.950034e+00,5.529476e+04
6.840825e+01,2.403946e-01,-1.075311e+05,1.075311e+05,1.158554e+01,-1.532621e-03,-5.949894e+00,5.533183e+04
6.852681e+01,2.420894e-01,-1.075071e+05,1.075071e+05,1.158531e+01,-7.857077e-04,-5.949830e+00,5.534361e+04
6.864537e+01,2.248953e-01,-1.075823e+05,1.075823e+05,1.158601e+01,-8.308458e-04,-5.950480e+00,5.531094e+04
6.876392e+01,2.240338e-01,-1.075324e+05,1.075324e+05,1.158555e+01,-5.717025e-04,-5.950512e+00,5.533694e+04
6.888248e+01,2.258376e-01,-1.075831e+05,1.075831e+05,1.158602e+01,1.295550e-04,-5.950444e+00,5.531020e+04
6.900104e+01,2.299323e-01,-1.075332e+05,1.075332e+05,1.158555e+01,2.121641e-04,-5.950289e+00,5.533445e+04
6.911960e+01,2.284797e-01,-1.074686e+05,1.074686e+05,1.158495e+01,2.113463e-05,-5.950344e+00,5.536819e+04
6.923816e+01,2.285946e-01,-1.075300e+05,1.075300e+05,1.158553e+01,-1.261335e-04,-5.950340e+00,5.533654e+04
6.935672e+01,2.294914e-01,-1.075954e+05,1.075954e+05,1.158613e+01,-3.715117e-04,-5.950306e+00,5.530263e+04
6.947528e+01,2.221503e-01,-1.075677e+05,1.075677e+05,1.158588e+01,-3.880984e-04,-5.950583e+00,5.531943e+04
6.959383e+01,2.191793e-01,-1.075545e+05,1.075545e+05,1.158575e+01,-4.331796e-04,-5.950695e+00,5.532723e+04
6.971239e+01,2.377767e-01,-1.074807e+05,1.074807e+05,1.158507e+01,-7.842147e-04,-5.949993e+00,5.535869e+04
6.983095e+01,2.261533e-01,-1.074990e+05,1.074990e+05,1.158524e+01,-7.903720e-04,-5.950432e+00,5.535336e+04
6.994951e+01,2.229115e-01,-1.074710e+05,1.074710e+05,1.158498e+01,-7.306850e-04,-5.950554e+00,5.536891e+04
7.006807e+01,2.248064e-01,-1.074999e+05,1.074999e+05,1.158525e+01,-6.080415e-04,-5.950483e+00,5.535336e+04
7.018663e+01,2.097956e-01,-1.075138e+05,1.075138e+05,1.158537e+01,-3.639448e-04,-5.951050e+00,5.535148e+04
7.030518e+01,2.298538e-01,-1.075143e+05,1.075143e+05,1.158538e+01,-4.764120e-04,-5.950292e+00,5.534419e+04
7.042374e+01,2.362363e-01,-1.074414e+05,1.074414e+05,1.158470e+01,-4.404152e-04,-5.950051e+00,5.537951e+04
7.054230e+01,2.359834e-01,-1.074495e+05,1.074495e+05,1.158478e+01,-9.169623e-04,-5.950061e+00,5.537542e+04
7.066086e+01,2.192736e-01,-1.074596e+05,1.074596e+05,1.158487e+01,-1.212971e-03,-5.950692e+00,5.537610e+04
7.077942e+01,2.291505e-01,-1.074599e+05,1.074599e+05,1.158487e+01,-8.581712e-04,-5.950319e+00,5.537246e+04
7.089798e+01,2.294495e-01,-1.074602e+05,1.074602e+05,1.158488e+01,-5.081285e-04,-5.950308e+00,5.537219e+04
7.101654e+01,2.323059e-01,-1.073876e+05,1.073876e+05,1.158420e+01,-5.795389e-04,-5.950200e+00,5.540864e+04
7.113509e+01,2.615909e-01,-1.073651e+05,1.073651e+05,1.158399e+01,-5.487807e-04,-5.949094e+00,5.540994e+04
7.125365e+01,2.871383e-01,-1.074384e+05,1.074384e+05,1.158467e+01,-3.925884e-04,-5.948129e+00,5.536318e+04
7.137221e+01,3.161548e-01,-1.074180e+05,1.074180e+05,1.158448e+01,-5.406173e-04,-5.947033e+00,5.536347e+04
7.149077e+01,3.002035e-01,-1.074045e+05,1.074045e+05,1.158436e+01,-6.361211e-04,-5.947635e+00,5.537602e+04
7.160933e+01,2.673415e-01,-1.074047e+05,1.074047e+05,1.158436e+01,-6.313751e-04,-5.948876e+00,5.538750e+04
7.172789e+01,2.371471e-01,-1.074048e+05,1.074048e+05,1.158436e+01,-6.499751e-04,-5.950017e+00,5.539803e+04
7.184645e+01,2.436171e-01,-1.073327e+05,1.073327e+05,1.158369e+01,-6.180036e-04,-5.949772e+00,5.543300e+04
7.196500e+01,2.446909e-01,-1.073105e+05,1.073105e+05,1.158348e+01,-6.969502e-04,-5.949732e+00,5.544407e+04
7.208356e+01,2.434656e-01,-1.073830e+05,1.073830e+05,1.158416e+01,-9.587840e-04,-5.949778e+00,5.540709e+04
7.220212e+01,2.343288e-01,-1.074055e+05,1.074055e+05,1.158437e+01,-1.111287e-03,-5.950123e+00,5.539869e+04
7.232068e+01,2.340317e-01,-1.073337e+05,1.073337e+05,1.158370e+01,-1.439393e-03,-5.950134e+00,5.543585e+04
7.243924e+01,2.368740e-01,-1.073118e+05,1.073118e+05,1.158349e+01,-1.686425e-03,-5.950027e+00,5.544616e+04
7.255780e+01,2.351182e-01,-1.072672e+05,1.072672e+05,1.158308e+01,-2.205671e-03,-5.950093e+00,5.546984e+04
7.267635e+01,2.344799e-01,-1.072535e+05,1.072535e+05,1.158295e+01,-2.060766e-03,-5.950118e+00,5.547712e+04
7.279491e+01,2.390531e-01,-1.071821e+05,1.071821e+05,1.158228e+01,-1.230375e-03,-5.949945e+00,5.551248e+04
7.291347e+01,2.388133e-01,-1.072320e+05,1.072320e+05,1.158275e+01,-9.529772e-04,-5.949954e+00,5.548674e+04
7.303203e+01,2.413826e-01,-1.071826e+05,1.071826e+05,1.158229e+01,-7.334927e-04,-5.949857e+00,5.551140e+04
7.315059e+01,2.428622e-01,-1.071868e+05,1.071868e+05,1.158233e+01,-8.508977e-04,-5.949801e+00,5.550871e+04
7.326915e+01,2.308526e-01,-1.072404e+05,1.072404e+05,1.158283e+01,-4.457444e-04,-5.950255e+00,5.548519e+04
7.338771e+01,2.381840e-01,-1.071834e+05,1.071834e+05,1.158230e+01,-5.268468e-04,-5.949978e+00,5.551213e+04
7.350626e+01,2.399105e-01,-1.071621e+05,1.071621e+05,1.158210e+01,-3.461004e-04,-5.949912e+00,5.552254e+04
7.362482e+01,2.393113e-01,-1.071162e+05,1.071162e+05,1.158167e+01,-6.430223e-04,-5.949935e+00,5.554654e+04
7.374338e+01,2.313641e-01,-1.071951e+05,1.071951e+05,1.158241e+01,-8.991405e-04,-5.950235e+00,5.550846e+04
7.386194e+01,2.295077e-01,-1.071771e+05,1.071771e+05,1.158224e+01,-1.062697e-03,-5.950305e+00,5.551845e+04
7.398050e+01,2.363904e-01,-1.071634e+05,1.071634e+05,1.158211e+01,-1.436759e-03,-5.950045e+00,5.552312e+04
