Distance,SEM_norm,I_raw,abs_I,ln_abs_I,deriv_ln_I
2.696573e+01,5.226179e-02,1.437249e+00,1.437249e+00,3.627309e-01,-1.342774e+00
2.706414e+01,6.160327e-02,1.220906e+00,1.220906e+00,1.995933e-01,-1.943427e+00
2.716256e+01,4.241287e-02,1.221906e+00,1.221906e+00,2.004120e-01,-2.439137e+00
2.726097e+01,5.957481e-02,9.085618e-01,9.085618e-01,-9.589236e-02,-3.121146e+00
2.735939e+01,3.475730e-02,6.128918e-01,6.128918e-01,-4.895668e-01,-5.169719e+00
2.745780e+01,3.300401e-02,2.816072e-01,2.816072e-01,-1.267242e+00,-4.186508e+00
2.755622e+01,4.247393e-02,2.331446e-01,2.331446e-01,-1.456096e+00,-2.653012e+00
2.765463e+01,3.875408e-02,1.412699e-01,1.412699e-01,-1.957083e+00,-7.666704e-01
2.775305e+01,6.261038e-02,-1.077698e-02,1.077698e-02,-4.530343e+00,1.093549e+00
2.785146e+01,3.846244e-02,-2.835566e-01,2.835566e-01,-1.260344e+00,2.790286e+00
2.794988e+01,2.953249e-02,-5.221264e-01,5.221264e-01,-6.498456e-01,3.870807e+00
2.804829e+01,1.153228e-02,-7.101002e-01,7.101002e-01,-3.423493e-01,4.581747e+00
2.814671e+01,5.839441e-03,-8.639663e-01,8.639663e-01,-1.462215e-01,4.631024e+00
2.824512e+01,3.077396e-02,-1.096313e+00,1.096313e+00,9.195265e-02,2.149293e+00
2.834354e+01,4.617807e-02,-1.349526e+00,1.349526e+00,2.997535e-01,1.662834e+00
2.844195e+01,1.694788e-02,-1.465189e+00,1.465189e+00,3.819844e-01,1.419534e+00
2.854037e+01,3.895171e-02,-1.633904e+00,1.633904e+00,4.909722e-01,1.296615e+00
2.863878e+01,2.720029e-02,-1.791807e+00,1.791807e+00,5.832249e-01,1.143443e+00
2.873720e+01,2.830844e-02,-2.053587e+00,2.053587e+00,7.195879e-01,9.938268e-01
2.883561e+01,4.185736e-02,-2.248819e+00,2.248819e+00,8.104051e-01,9.373060e-01
2.893403e+01,3.500631e-02,-2.634804e+00,2.634804e+00,9.688088e-01,7.912327e-01
2.903244e+01,0.000000e+00,-2.736765e+00,2.736765e+00,1.006776e+00,6.359242e-01
2.913086e+01,1.952850e-02,-2.725246e+00,2.725246e+00,1.002559e+00,4.882756e-01
2.922927e+01,4.365331e-02,-3.027959e+00,3.027959e+00,1.107889e+00,4.324834e-01
2.932769e+01,2.323628e-02,-2.929800e+00,2.929800e+00,1.074934e+00,4.004887e-01
2.942610e+01,1.724284e-02,-2.999074e+00,2.999074e+00,1.098304e+00,4.251392e-01
2.952452e+01,2.092018e-02,-3.145989e+00,3.145989e+00,1.146128e+00,4.586802e-01
2.962293e+01,3.810936e-02,-3.497335e+00,3.497335e+00,1.252001e+00,4.597472e-01
2.972135e+01,3.739406e-02,-3.694013e+00,3.694013e+00,1.306714e+00,5.137517e-01
2.981976e+01,3.485837e-02,-3.729996e+00,3.729996e+00,1.316407e+00,4.872746e-01
2.991818e+01,3.866348e-02,-3.931306e+00,3.931306e+00,1.368972e+00,4.398488e-01
3.001659e+01,5.548383e-02,-4.124123e+00,4.124123e+00,1.416853e+00,4.098258e-01
3.011501e+01,5.063484e-02,-4.335827e+00,4.335827e+00,1.466912e+00,4.261618e-01
3.021342e+01,4.212347e-02,-4.388785e+00,4.388785e+00,1.479052e+00,4.460771e-01
3.031184e+01,7.075719e-02,-4.571974e+00,4.571974e+00,1.519945e+00,4.450814e-01
3.041025e+01,5.656317e-02,-4.909956e+00,4.909956e+00,1.591265e+00,4.540407e-01
3.050867e+01,6.206764e-02,-5.148187e+00,5.148187e+00,1.638645e+00,4.643602e-01
3.060708e+01,8.588542e-02,-5.323861e+00,5.323861e+00,1.672199e+00,4.563024e-01
3.070550e+01,7.719831e-02,-5.587790e+00,5.587790e+00,1.720584e+00,4.151354e-01
3.080391e+01,9.717782e-02,-5.874483e+00,5.874483e+00,1.770618e+00,3.567330e-01
3.090233e+01,1.123348e-01,-6.129944e+00,6.129944e+00,1.813186e+00,3.205504e-01
3.100074e+01,1.350663e-01,-6.187716e+00,6.187716e+00,1.822566e+00,2.772538e-01
3.109916e+01,1.388353e-01,-6.343481e+00,6.343481e+00,1.847428e+00,2.172596e-01
3.119757e+01,1.367406e-01,-6.442793e+00,6.442793e+00,1.862962e+00,1.931749e-01
3.129599e+01,1.535714e-01,-6.635062e+00,6.635062e+00,1.892368e+00,1.966019e-01
3.139440e+01,1.760712e-01,-6.671984e+00,6.671984e+00,1.897917e+00,2.201980e-01
3.149282e+01,1.553187e-01,-6.660160e+00,6.660160e+00,1.896143e+00,2.360412e-01
3.159123e+01,1.877395e-01,-6.991246e+00,6.991246e+00,1.944659e+00,2.440671e-01
3.168965e+01,1.934048e-01,-7.233682e+00,7.233682e+00,1.978748e+00,2.450415e-01
3.178806e+01,2.088595e-01,-7.443532e+00,7.443532e+00,2.007346e+00,2.535248e-01
3.188648e+01,2.249423e-01,-7.634785e+00,7.634785e+00,2.032715e+00,2.202730e-01
3.198489e+01,2.253201e-01,-7.710900e+00,7.710900e+00,2.042635e+00,1.792890e-01
3.208331e+01,2.645929e-01,-7.858605e+00,7.858605e+00,2.061609e+00,1.592371e-01
3.218172e+01,2.726150e-01,-8.049405e+00,8.049405e+00,2.085598e+00,1.498262e-01
3.228014e+01,2.918109e-01,-7.888127e+00,7.888127e+00,2.065359e+00,1.478425e-01
3.237855e+01,2.877880e-01,-8.150033e+00,8.150033e+00,2.098022e+00,1.343590e-01
3.247697e+01,2.749085e-01,-8.320712e+00,8.320712e+00,2.118748e+00,1.326700e-01
3.257538e+01,2.836480e-01,-8.460152e+00,8.460152e+00,2.135367e+00,1.467889e-01
3.267380e+01,2.957165e-01,-8.582621e+00,8.582621e+00,2.149739e+00,1.680168e-01
3.277221e+01,2.852604e-01,-8.471010e+00,8.471010e+00,2.136650e+00,1.681904e-01
3.287063e+01,2.585174e-01,-8.737681e+00,8.737681e+00,2.167645e+00,1.925048e-01
3.296904e+01,2.430871e-01,-9.011626e+00,9.011626e+00,2.198516e+00,2.313644e-01
3.306746e+01,2.340071e-01,-9.145392e+00,9.145392e+00,2.213250e+00,2.740101e-01
3.316587e+01,2.514179e-01,-9.387524e+00,9.387524e+00,2.239382e+00,3.017415e-01
3.326429e+01,2.581310e-01,-9.754177e+00,9.754177e+00,2.277696e+00,2.920001e-01
3.336270e+01,2.390811e-01,-1.015716e+01,1.015716e+01,2.318179e+00,2.857359e-01
3.346112e+01,2.433346e-01,-1.051551e+01,1.051551e+01,2.352851e+00,2.883425e-01
3.355953e+01,2.239873e-01,-1.066791e+01,1.066791e+01,2.367240e+00,2.567568e-01
3.365795e+01,1.986230e-01,-1.083367e+01,1.083367e+01,2.382659e+00,2.147117e-01
3.375636e+01,1.641976e-01,-1.114010e+01,1.114010e+01,2.410551e+00,1.951779e-01
3.385478e+01,1.761669e-01,-1.153960e+01,1.153960e+01,2.445784e+00,1.957553e-01
3.395319e+01,1.746242e-01,-1.145823e+01,1.145823e+01,2.438708e+00,2.141171e-01
3.405161e+01,1.618330e-01,-1.155326e+01,1.155326e+01,2.446968e+00,2.144569e-01
3.415002e+01,1.395372e-01,-1.199156e+01,1.199156e+01,2.484203e+00,1.988051e-01
3.424844e+01,1.492735e-01,-1.236556e+01,1.236556e+01,2.514915e+00,1.985136e-01
3.434685e+01,1.590823e-01,-1.276889e+01,1.276889e+01,2.547012e+00,2.247561e-01
3.444527e+01,1.403184e-01,-1.281942e+01,1.281942e+01,2.550961e+00,2.368827e-01
3.454368e+01,1.282698e-01,-1.285857e+01,1.285857e+01,2.554011e+00,2.184419e-01
3.464210e+01,1.325007e-01,-1.325877e+01,1.325877e+01,2.584659e+00,2.043243e-01
3.474051e+01,1.315801e-01,-1.378133e+01,1.378133e+01,2.623315e+00,1.970312e-01
3.483893e+01,1.591452e-01,-1.423501e+01,1.423501e+01,2.655705e+00,1.935316e-01
3.493734e+01,1.343053e-01,-1.421794e+01,1.421794e+01,2.654505e+00,1.800361e-01
3.503576e+01,1.154924e-01,-1.438558e+01,1.438558e+01,2.666227e+00,1.537079e-01
3.513418e+01,1.316709e-01,-1.463502e+01,1.463502e+01,2.683417e+00,1.327529e-01
3.523259e+01,1.114132e-01,-1.474673e+01,1.474673e+01,2.691022e+00,1.390893e-01
3.533101e+01,1.145753e-01,-1.498922e+01,1.498922e+01,2.707331e+00,1.590939e-01
3.542942e+01,1.481983e-01,-1.523610e+01,1.523610e+01,2.723668e+00,1.773106e-01
3.552784e+01,1.327433e-01,-1.542059e+01,1.542059e+01,2.735704e+00,1.959039e-01
3.562625e+01,1.085891e-01,-1.588593e+01,1.588593e+01,2.765434e+00,2.022250e-01
3.572467e+01,1.341542e-01,-1.612955e+01,1.612955e+01,2.780653e+00,1.952453e-01
3.582308e+01,1.145274e-01,-1.662239e+01,1.662239e+01,2.810751e+00,1.724587e-01
3.592150e+01,1.360831e-01,-1.704260e+01,1.704260e+01,2.835716e+00,1.458883e-01
3.601991e+01,9.786209e-02,-1.708983e+01,1.708983e+01,2.838484e+00,1.304069e-01
3.611833e+01,9.812868e-02,-1.725514e+01,1.725514e+01,2.848110e+00,1.072107e-01
3.621674e+01,1.249684e-01,-1.717853e+01,1.717853e+01,2.843660e+00,8.762155e-02
3.631516e+01,1.305724e-01,-1.731782e+01,1.731782e+01,2.851736e+00,8.950685e-02
3.641357e+01,1.439260e-01,-1.790497e+01,1.790497e+01,2.885078e+00,1.099469e-01
3.651199e+01,1.437650e-01,-1.770542e+01,1.770542e+01,2.873871e+00,1.306878e-01
3.661040e+01,1.322734e-01,-1.794444e+01,1.794444e+01,2.887280e+00,1.357808e-01
3.670882e+01,1.478696e-01,-1.832042e+01,1.832042e+01,2.908016e+00,1.267884e-01
3.680723e+01,1.569725e-01,-1.869988e+01,1.869988e+01,2.928517e+00,1.174811e-01
3.690565e+01,1.590276e-01,-1.908116e+01,1.908116e+01,2.948702e+00,1.188572e-01
3.700406e+01,1.580899e-01,-1.893711e+01,1.893711e+01,2.941124e+00,1.106688e-01
3.710248e+01,1.791408e-01,-1.908964e+01,1.908964e+01,2.949146e+00,1.125665e-01
3.720089e+01,1.856931e-01,-1.939388e+01,1.939388e+01,2.964958e+00,1.274102e-01
3.729931e+01,1.844393e-01,-1.944046e+01,1.944046e+01,2.967356e+00,1.461888e-01
3.739772e+01,1.538828e-01,-1.984230e+01,1.984230e+01,2.987816e+00,1.585401e-01
3.749614e+01,1.645335e-01,-2.037746e+01,2.037746e+01,3.014430e+00,1.503315e-01
3.759455e+01,1.695607e-01,-2.089288e+01,2.089288e+01,3.039408e+00,1.427564e-01
3.769297e+01,1.698231e-01,-2.116691e+01,2.116691e+01,3.052439e+00,1.324493e-01
3.779138e+01,1.470213e-01,-2.108793e+01,2.108793e+01,3.048701e+00,1.061704e-01
3.788980e+01,1.851988e-01,-2.117501e+01,2.117501e+01,3.052822e+00,7.900916e-02
3.798821e+01,1.760965e-01,-2.157757e+01,2.157757e+01,3.071654e+00,6.481576e-02
3.808663e+01,1.701299e-01,-2.172543e+01,2.172543e+01,3.078483e+00,6.671338e-02
3.818504e+01,1.803955e-01,-2.176468e+01,2.176468e+01,3.080289e+00,6.866539e-02
3.828346e+01,1.686381e-01,-2.179421e+01,2.179421e+01,3.081644e+00,5.778039e-02
3.838187e+01,1.638506e-01,-2.199858e+01,2.199858e+01,3.090978e+00,5.008048e-02
3.848029e+01,1.625160e-01,-2.225676e+01,2.225676e+01,3.102646e+00,5.594823e-02
3.857870e+01,1.650678e-01,-2.224788e+01,2.224788e+01,3.102247e+00,6.144674e-02
3.867712e+01,1.843757e-01,-2.220730e+01,2.220730e+01,3.100421e+00,6.827287e-02
3.877553e+01,1.839005e-01,-2.248620e+01,2.248620e+01,3.112902e+00,7.097678e-02
3.887395e+01,1.695285e-01,-2.274648e+01,2.274648e+01,3.124410e+00,7.349496e-02
3.897236e+01,1.753250e-01,-2.284010e+01,2.284010e+01,3.128518e+00,8.094273e-02
3.907078e+01,1.870878e-01,-2.312073e+01,2.312073e+01,3.140730e+00,7.949425e-02
3.916919e+01,1.849789e-01,-2.329083e+01,2.329083e+01,3.148060e+00,7.061994e-02
3.926761e+01,2.025040e-01,-2.339968e+01,2.339968e+01,3.152723e+00,6.380758e-02
3.936602e+01,2.018830e-01,-2.359067e+01,2.359067e+01,3.160851e+00,5.292834e-02
3.946444e+01,2.022516e-01,-2.363595e+01,2.363595e+01,3.162769e+00,4.733215e-02
3.956285e+01,1.826351e-01,-2.378889e+01,2.378889e+01,3.169219e+00,5.317553e-02
3.966127e+01,1.649156e-01,-2.389959e+01,2.389959e+01,3.173861e+00,6.299260e-02
3.975968e+01,1.804754e-01,-2.377684e+01,2.377684e+01,3.168712e+00,6.907155e-02
3.985810e+01,1.930274e-01,-2.410579e+01,2.410579e+01,3.182452e+00,6.914251e-02
3.995651e+01,1.893394e-01,-2.447270e+01,2.447270e+01,3.197558e+00,6.745869e-02
4.005493e+01,2.066881e-01,-2.474117e+01,2.474117e+01,3.208469e+00,6.843900e-02
4.015334e+01,2.026629e-01,-2.483426e+01,2.483426e+01,3.212224e+00,6.924053e-02
4.025176e+01,1.661426e-01,-2.473129e+01,2.473129e+01,3.208069e+00,6.626694e-02
4.035017e+01,2.159413e-01,-2.490047e+01,2.490047e+01,3.214887e+00,6.442259e-02
4.044859e+01,2.353352e-01,-2.512307e+01,2.512307e+01,3.223787e+00,5.901628e-02
4.054700e+01,2.043783e-01,-2.531409e+01,2.531409e+01,3.231361e+00,5.993452e-02
4.064542e+01,1.778205e-01,-2.570280e+01,2.570280e+01,3.246600e+00,6.583130e-02
4.074383e+01,1.696568e-01,-2.580489e+01,2.580489e+01,3.250564e+00,5.703228e-02
4.084225e+01,1.935781e-01,-2.562200e+01,2.562200e+01,3.243451e+00,5.080872e-02
4.094066e+01,1.895434e-01,-2.580641e+01,2.580641e+01,3.250623e+00,4.770068e-02
4.103908e+01,1.819360e-01,-2.614914e+01,2.614914e+01,3.263816e+00,5.092942e-02
4.113749e+01,1.847028e-01,-2.605510e+01,2.605510e+01,3.260213e+00,6.150788e-02
4.123591e+01,1.794475e-01,-2.627268e+01,2.627268e+01,3.268530e+00,6.095646e-02
4.133432e+01,1.786622e-01,-2.645420e+01,2.645420e+01,3.275415e+00,5.307350e-02
4.143274e+01,1.905730e-01,-2.679481e+01,2.679481e+01,3.288208e+00,4.511267e-02
4.153115e+01,1.788954e-01,-2.695641e+01,2.695641e+01,3.294221e+00,4.742302e-02
4.162957e+01,1.839157e-01,-2.670208e+01,2.670208e+01,3.284742e+00,5.161430e-02
4.172798e+01,1.823276e-01,-2.687923e+01,2.687923e+01,3.291354e+00,5.943803e-02
4.182640e+01,1.861644e-01,-2.695719e+01,2.695719e+01,3.294250e+00,6.244297e-02
4.192481e+01,1.820575e-01,-2.721661e+01,2.721661e+01,3.303828e+00,6.915359e-02
4.202323e+01,1.913035e-01,-2.769109e+01,2.769109e+01,3.321111e+00,8.099581e-02
4.212164e+01,1.870920e-01,-2.797474e+01,2.797474e+01,3.331302e+00,7.600744e-02
4.222006e+01,2.071781e-01,-2.797398e+01,2.797398e+01,3.331275e+00,6.539702e-02
4.231847e+01,1.910650e-01,-2.807048e+01,2.807048e+01,3.334719e+00,4.413508e-02
4.241689e+01,1.805032e-01,-2.840046e+01,2.840046e+01,3.346405e+00,2.831629e-02
4.251530e+01,1.960649e-01,-2.840187e+01,2.840187e+01,3.346455e+00,2.785712e-02
4.261372e+01,1.920533e-01,-2.836962e+01,2.836962e+01,3.345319e+00,3.633834e-02
4.271213e+01,1.941180e-01,-2.820405e+01,2.820405e+01,3.339466e+00,4.579362e-02
4.281055e+01,1.803234e-01,-2.841261e+01,2.841261e+01,3.346833e+00,5.129905e-02
4.290896e+01,1.884428e-01,-2.875049e+01,2.875049e+01,3.358655e+00,5.694411e-02
4.300738e+01,2.118062e-01,-2.903493e+01,2.903493e+01,3.368500e+00,6.377226e-02
4.310579e+01,1.961485e-01,-2.934937e+01,2.934937e+01,3.379271e+00,6.422795e-02
4.320421e+01,1.951786e-01,-2.940411e+01,2.940411e+01,3.381134e+00,6.286135e-02
4.330262e+01,1.870238e-01,-2.932195e+01,2.932195e+01,3.378336e+00,6.580002e-02
4.340104e+01,2.156953e-01,-2.960677e+01,2.960677e+01,3.388003e+00,6.737071e-02
4.349945e+01,2.401562e-01,-2.967792e+01,2.967792e+01,3.390403e+00,6.585286e-02
4.359787e+01,2.267076e-01,-3.015350e+01,3.015350e+01,3.406301e+00,6.066140e-02
4.369628e+01,1.909755e-01,-3.057419e+01,3.057419e+01,3.420156e+00,3.819438e-02
4.379470e+01,1.990364e-01,-3.062113e+01,3.062113e+01,3.421690e+00,4.343381e-03
4.389312e+01,1.810643e-01,-3.058726e+01,3.058726e+01,3.420583e+00,-5.940802e-03
4.399153e+01,1.857281e-01,-3.040835e+01,3.040835e+01,3.414717e+00,1.011724e-03
4.408995e+01,2.098785e-01,-2.983693e+01,2.983693e+01,3.395747e+00,1.695469e-02
4.418836e+01,2.274042e-01,-2.955026e+01,2.955026e+01,3.386092e+00,3.678516e-02
4.428678e+01,1.931545e-01,-3.028758e+01,3.028758e+01,3.410738e+00,5.708306e-02
4.438519e+01,1.911102e-01,-3.115162e+01,3.115162e+01,3.438866e+00,7.650508e-02
4.448361e+01,1.891139e-01,-3.132392e+01,3.132392e+01,3.444382e+00,9.331777e-02
4.458202e+01,1.850394e-01,-3.125947e+01,3.125947e+01,3.442322e+00,8.266469e-02
4.468044e+01,1.859237e-01,-3.139461e+01,3.139461e+01,3.446636e+00,5.607881e-02
4.477885e+01,2.018088e-01,-3.159387e+01,3.159387e+01,3.452963e+00,3.899263e-02
4.487727e+01,1.937653e-01,-3.196172e+01,3.196172e+01,3.464539e+00,3.496728e-02
4.497568e+01,1.946537e-01,-3.182212e+01,3.182212e+01,3.460162e+00,3.514099e-02
4.507410e+01,2.057678e-01,-3.197047e+01,3.197047e+01,3.464813e+00,3.254435e-02
4.517251e+01,2.062721e-01,-3.206323e+01,3.206323e+01,3.467710e+00,3.263019e-02
4.527093e+01,2.064947e-01,-3.201079e+01,3.201079e+01,3.466073e+00,3.666997e-02
4.536934e+01,2.019466e-01,-3.220684e+01,3.220684e+01,3.472179e+00,4.291290e-02
4.546776e+01,1.947536e-01,-3.238233e+01,3.238233e+01,3.477613e+00,3.873655e-02
4.556617e+01,2.141424e-01,-3.262253e+01,3.262253e+01,3.485003e+00,3.460297e-02
4.566459e+01,2.148853e-01,-3.286878e+01,3.286878e+01,3.492523e+00,3.184442e-02
4.576300e+01,2.106154e-01,-3.282518e+01,3.282518e+01,3.491196e+00,2.097155e-02
4.586142e+01,2.195956e-01,-3.271883e+01,3.271883e+01,3.487951e+00,7.150425e-03
4.595983e+01,2.143701e-01,-3.275800e+01,3.275800e+01,3.489147e+00,-3.702726e-03
4.605825e+01,1.985372e-01,-3.290548e+01,3.290548e+01,3.493639e+00,-9.098625e-04
4.615666e+01,1.934933e-01,-3.279215e+01,3.279215e+01,3.490189e+00,1.680445e-02
4.625508e+01,2.088363e-01,-3.259744e+01,3.259744e+01,3.484234e+00,2.950618e-02
4.635349e+01,2.005462e-01,-3.261707e+01,3.261707e+01,3.484836e+00,3.823476e-02
4.645191e+01,1.974467e-01,-3.303436e+01,3.303436e+01,3.497548e+00,4.853319e-02
4.655032e+01,1.955767e-01,-3.355923e+01,3.355923e+01,3.513312e+00,5.664747e-02
4.664874e+01,2.080281e-01,-3.354100e+01,3.354100e+01,3.512769e+00,5.620881e-02
4.674715e+01,2.053899e-01,-3.366144e+01,3.366144e+01,3.516353e+00,4.859838e-02
4.684557e+01,2.048625e-01,-3.392919e+01,3.392919e+01,3.524276e+00,3.558269e-02
4.694398e+01,1.998794e-01,-3.392725e+01,3.392725e+01,3.524218e+00,3.035244e-02
4.704240e+01,2.120557e-01,-3.390457e+01,3.390457e+01,3.523550e+00,3.742426e-02
4.714081e+01,2.146913e-01,-3.408124e+01,3.408124e+01,3.528747e+00,4.019586e-02
4.723923e+01,2.165910e-01,-3.416300e+01,3.416300e+01,3.531143e+00,4.204864e-02
4.733764e+01,2.066166e-01,-3.440915e+01,3.440915e+01,3.538323e+00,4.145117e-02
4.743606e+01,1.948905e-01,-3.470807e+01,3.470807e+01,3.546972e+00,3.829545e-02
4.753447e+01,1.810821e-01,-3.480351e+01,3.480351e+01,3.549718e+00,3.486892e-02
4.763289e+01,1.735760e-01,-3.492206e+01,3.492206e+01,3.553119e+00,3.646796e-02
4.773130e+01,1.765455e-01,-3.477122e+01,3.477122e+01,3.548790e+00,3.935500e-02
4.782972e+01,1.807182e-01,-3.485559e+01,3.485559e+01,3.551214e+00,4.691733e-02
4.792813e+01,1.887953e-01,-3.510692e+01,3.510692e+01,3.558398e+00,4.917705e-02
4.802655e+01,1.955700e-01,-3.544679e+01,3.544679e+01,3.568033e+00,4.170868e-02
4.812496e+01,1.772227e-01,-3.575751e+01,3.575751e+01,3.576760e+00,3.719803e-02
4.822338e+01,1.809321e-01,-3.609276e+01,3.609276e+01,3.586092e+00,2.961667e-02
4.832179e+01,1.902298e-01,-3.585184e+01,3.585184e+01,3.579395e+00,1.962890e-02
4.842021e+01,1.986237e-01,-3.550618e+01,3.550618e+01,3.569707e+00,1.812881e-02
4.851862e+01,1.901629e-01,-3.568818e+01,3.568818e+01,3.574820e+00,2.264397e-02
4.861704e+01,1.846917e-01,-3.591384e+01,3.591384e+01,3.581123e+00,3.013444e-02
4.871545e+01,1.768395e-01,-3.596780e+01,3.596780e+01,3.582624e+00,4.797525e-02
4.881387e+01,1.859547e-01,-3.638023e+01,3.638023e+01,3.594026e+00,5.571073e-02
4.891228e+01,1.900519e-01,-3.658979e+01,3.658979e+01,3.599769e+00,5.382371e-02
4.901070e+01,1.988195e-01,-3.664167e+01,3.664167e+01,3.601186e+00,5.282947e-02
4.910911e+01,1.975839e-01,-3.699960e+01,3.699960e+01,3.610907e+00,4.438015e-02
4.920753e+01,1.866340e-01,-3.698694e+01,3.698694e+01,3.610565e+00,2.338559e-02
4.930594e+01,1.886511e-01,-3.719828e+01,3.719828e+01,3.616262e+00,7.332621e-03
4.940436e+01,1.896436e-01,-3.744332e+01,3.744332e+01,3.622828e+00,1.054533e-03
4.950277e+01,1.867746e-01,-3.718651e+01,3.718651e+01,3.615946e+00,8.748911e-04
4.960119e+01,1.714017e-01,-3.675431e+01,3.675431e+01,3.604256e+00,7.007221e-03
4.969960e+01,1.880836e-01,-3.669742e+01,3.669742e+01,3.602707e+00,9.678874e-03
4.979802e+01,1.841005e-01,-3.704477e+01,3.704477e+01,3.612127e+00,1.779901e-02
4.989643e+01,1.685488e-01,-3.742909e+01,3.742909e+01,3.622448e+00,3.152684e-02
4.999485e+01,1.710610e-01,-3.752211e+01,3.752211e+01,3.624930e+00,3.571558e-02
5.009326e+01,1.801847e-01,-3.747804e+01,3.747804e+01,3.623755e+00,2.968413e-02
5.019168e+01,1.825944e-01,-3.763649e+01,3.763649e+01,3.627974e+00,2.549465e-02
5.029009e+01,1.747249e-01,-3.774952e+01,3.774952e+01,3.630973e+00,1.944004e-02
5.038851e+01,1.869214e-01,-3.761978e+01,3.761978e+01,3.627530e+00,1.822558e-02
5.048692e+01,1.897392e-01,-3.771099e+01,3.771099e+01,3.629952e+00,1.640333e-02
5.058534e+01,1.804792e-01,-3.813113e+01,3.813113e+01,3.641031e+00,1.327780e-02
5.068375e+01,1.753440e-01,-3.794293e+01,3.794293e+01,3.636083e+00,1.670147e-02
5.078217e+01,1.723729e-01,-3.795177e+01,3.795177e+01,3.636316e+00,2.272649e-02
5.088058e+01,1.638583e-01,-3.793154e+01,3.793154e+01,3.635783e+00,2.488592e-02
5.097900e+01,1.789693e-01,-3.801730e+01,3.801730e+01,3.638041e+00,3.029680e-02
5.107741e+01,1.770908e-01,-3.832136e+01,3.832136e+01,3.646007e+00,3.972948e-02
5.117583e+01,1.707723e-01,-3.849804e+01,3.849804e+01,3.650607e+00,4.213980e-02
5.127424e+01,1.777309e-01,-3.863325e+01,3.863325e+01,3.654113e+00,4.411742e-02
5.137266e+01,1.888617e-01,-3.895985e+01,3.895985e+01,3.662532e+00,4.279064e-02
5.147107e+01,1.751253e-01,-3.896893e+01,3.896893e+01,3.662765e+00,3.753007e-02
5.156949e+01,1.699953e-01,-3.901773e+01,3.901773e+01,3.664016e+00,2.782951e-02
5.166790e+01,1.793647e-01,-3.925464e+01,3.925464e+01,3.670070e+00,1.668510e-02
5.176632e+01,1.895395e-01,-3.942090e+01,3.942090e+01,3.674296e+00,2.062376e-03
5.186473e+01,1.828600e-01,-3.946027e+01,3.946027e+01,3.675294e+00,-1.150295e-02
5.196315e+01,1.900465e-01,-3.917723e+01,3.917723e+01,3.668096e+00,-2.070064e-02
5.206156e+01,2.031879e-01,-3.908490e+01,3.908490e+01,3.665736e+00,-1.669718e-02
5.215998e+01,1.855482e-01,-3.886140e+01,3.886140e+01,3.660001e+00,-3.744826e-04
5.225839e+01,1.745531e-01,-3.857141e+01,3.857141e+01,3.652511e+00,2.027934e-02
5.235681e+01,1.741063e-01,-3.871251e+01,3.871251e+01,3.656163e+00,3.562975e-02
5.245522e+01,1.647853e-01,-3.934763e+01,3.934763e+01,3.672436e+00,4.230762e-02
5.255364e+01,1.543144e-01,-3.985149e+01,3.985149e+01,3.685160e+00,4.347184e-02
5.265205e+01,1.664947e-01,-4.004657e+01,4.004657e+01,3.690043e+00,3.735019e-02
5.275047e+01,1.841527e-01,-3.984125e+01,3.984125e+01,3.684903e+00,2.616455e-02
5.284889e+01,1.785714e-01,-3.978543e+01,3.978543e+01,3.683501e+00,7.958252e-03
5.294730e+01,1.724466e-01,-3.973220e+01,3.973220e+01,3.682162e+00,-6.328060e-03
5.304572e+01,1.662681e-01,-3.975284e+01,3.975284e+01,3.682681e+00,-5.822262e-03
5.314413e+01,1.662554e-01,-4.005439e+01,4.005439e+01,3.690238e+00,3.688234e-03
5.324255e+01,1.736990e-01,-3.983482e+01,3.983482e+01,3.684741e+00,1.122492e-02
5.334096e+01,1.670176e-01,-3.954075e+01,3.954075e+01,3.677332e+00,1.949684e-02
5.343938e+01,1.598887e-01,-3.982469e+01,3.982469e+01,3.684487e+00,2.740401e-02
5.353779e+01,1.815225e-01,-4.010528e+01,4.010528e+01,3.691508e+00,3.756381e-02
5.363621e+01,1.884039e-01,-4.026109e+01,4.026109e+01,3.695386e+00,5.635448e-02
5.373462e+01,1.764655e-01,-4.048146e+01,4.048146e+01,3.700844e+00,6.898555e-02
5.383304e+01,1.734194e-01,-4.070354e+01,4.070354e+01,3.706315e+00,6.902070e-02
5.393145e+01,1.750475e-01,-4.105981e+01,4.105981e+01,3.715030e+00,6.162670e-02
5.402987e+01,1.669553e-01,-4.152982e+01,4.152982e+01,3.726412e+00,4.914332e-02
5.412828e+01,1.618014e-01,-4.181408e+01,4.181408e+01,3.733233e+00,4.054615e-02
5.422670e+01,1.599117e-01,-4.193093e+01,4.193093e+01,3.736024e+00,3.217991e-02
5.432511e+01,1.724888e-01,-4.171186e+01,4.171186e+01,3.730786e+00,1.554676e-02
5.442353e+01,1.746002e-01,-4.151567e+01,4.151567e+01,3.726071e+00,-2.174205e-03
5.452194e+01,1.571824e-01,-4.191323e+01,4.191323e+01,3.735602e+00,-1.183934e-02
5.462036e+01,1.635911e-01,-4.206320e+01,4.206320e+01,3.739173e+00,-1.308785e-02
5.471877e+01,1.837658e-01,-4.166715e+01,4.166715e+01,3.729713e+00,-1.186600e-02
5.481719e+01,1.861317e-01,-4.139100e+01,4.139100e+01,3.723063e+00,-9.958599e-03
