Distance,SEM_norm,I_raw,abs_I,ln_abs_I,deriv_ln_I,Voltage_V,Resistance_Ohm
5.076256e+01,2.359682e-01,1.790327e+05,1.790327e+05,1.209532e+01,-1.061604e-03,6.055489e+00,3.382337e+04
5.088116e+01,2.207405e-01,1.789944e+05,1.789944e+05,1.209511e+01,-1.809624e-03,6.054906e+00,3.382736e+04
5.099977e+01,1.942419e-01,1.787712e+05,1.787712e+05,1.209386e+01,-1.891905e-03,6.053893e+00,3.386391e+04
5.111837e+01,1.982838e-01,1.785373e+05,1.785373e+05,1.209255e+01,-1.281595e-03,6.054047e+00,3.390914e+04
5.123698e+01,1.997189e-01,1.785875e+05,1.785875e+05,1.209283e+01,-3.872126e-04,6.054102e+00,3.389992e+04
5.135558e+01,2.153903e-01,1.786331e+05,1.786331e+05,1.209309e+01,5.174601e-04,6.054702e+00,3.389462e+04
5.147418e+01,2.302453e-01,1.788064e+05,1.788064e+05,1.209406e+01,9.264171e-04,6.055270e+00,3.386496e+04
5.159279e+01,2.479923e-01,1.789091e+05,1.789091e+05,1.209463e+01,2.451582e-04,6.055949e+00,3.384930e+04
5.171139e+01,2.439014e-01,1.789317e+05,1.789317e+05,1.209476e+01,-1.354221e-03,6.055793e+00,3.384415e+04
5.183000e+01,2.410610e-01,1.787978e+05,1.787978e+05,1.209401e+01,-2.487074e-03,6.055684e+00,3.386890e+04
5.194860e+01,2.384350e-01,1.786293e+05,1.786293e+05,1.209307e+01,-3.560811e-03,6.055583e+00,3.390028e+04
5.206720e+01,2.304931e-01,1.784703e+05,1.784703e+05,1.209218e+01,-3.459393e-03,6.055280e+00,3.392878e+04
5.218581e+01,2.404282e-01,1.783957e+05,1.783957e+05,1.209176e+01,-2.735458e-03,6.055660e+00,3.394510e+04
5.230441e+01,2.361381e-01,1.784457e+05,1.784457e+05,1.209204e+01,-1.608223e-03,6.055496e+00,3.393466e+04
5.242302e+01,2.369712e-01,1.783721e+05,1.783721e+05,1.209163e+01,-6.604873e-04,6.055527e+00,3.394884e+04
5.254162e+01,2.342839e-01,1.784637e+05,1.784637e+05,1.209214e+01,-1.284852e-04,6.055425e+00,3.393084e+04
5.266023e+01,2.340454e-01,1.784476e+05,1.784476e+05,1.209205e+01,-2.281481e-04,6.055415e+00,3.393385e+04
5.277883e+01,2.189469e-01,1.784323e+05,1.784323e+05,1.209196e+01,-7.180580e-04,6.054838e+00,3.393354e+04
5.289743e+01,2.164627e-01,1.784176e+05,1.784176e+05,1.209188e+01,-5.943320e-04,6.054743e+00,3.393579e+04
5.301604e+01,2.170734e-01,1.784010e+05,1.784010e+05,1.209179e+01,-5.437977e-04,6.054766e+00,3.393909e+04
5.313464e+01,2.141329e-01,1.783420e+05,1.783420e+05,1.209146e+01,2.855488e-04,6.054654e+00,3.394968e+04
5.325325e+01,2.165663e-01,1.782793e+05,1.782793e+05,1.209111e+01,1.417569e-03,6.054747e+00,3.396213e+04
5.337185e+01,2.289265e-01,1.783824e+05,1.783824e+05,1.209169e+01,2.575893e-03,6.055220e+00,3.394516e+04
5.349045e+01,2.440882e-01,1.784354e+05,1.784354e+05,1.209198e+01,3.353006e-03,6.055800e+00,3.393834e+04
5.360906e+01,2.387943e-01,1.785840e+05,1.785840e+05,1.209281e+01,3.726387e-03,6.055597e+00,3.390896e+04
5.372766e+01,2.447469e-01,1.787304e+05,1.787304e+05,1.209363e+01,3.375652e-03,6.055825e+00,3.388245e+04
5.384627e+01,2.286439e-01,1.788288e+05,1.788288e+05,1.209418e+01,2.242141e-03,6.055209e+00,3.386036e+04
5.396487e+01,2.239256e-01,1.788251e+05,1.788251e+05,1.209416e+01,1.342829e-03,6.055028e+00,3.386005e+04
5.408347e+01,2.296316e-01,1.788196e+05,1.788196e+05,1.209413e+01,1.643150e-04,6.055247e+00,3.386233e+04
5.420208e+01,2.341368e-01,1.787679e+05,1.787679e+05,1.209384e+01,-4.629076e-04,6.055419e+00,3.387309e+04
5.432068e+01,2.303868e-01,1.787040e+05,1.787040e+05,1.209349e+01,-9.908673e-04,6.055275e+00,3.388438e+04
5.443929e+01,2.232828e-01,1.787557e+05,1.787557e+05,1.209378e+01,-1.218571e-03,6.055004e+00,3.387307e+04
5.455789e+01,2.232803e-01,1.786940e+05,1.786940e+05,1.209343e+01,-1.755831e-03,6.055004e+00,3.388476e+04
5.467649e+01,2.282393e-01,1.787480e+05,1.787480e+05,1.209373e+01,-2.355557e-03,6.055193e+00,3.387559e+04
5.479510e+01,2.285421e-01,1.786374e+05,1.786374e+05,1.209311e+01,-2.627532e-03,6.055205e+00,3.389662e+04
5.491370e+01,2.231389e-01,1.785867e+05,1.785867e+05,1.209283e+01,-2.502642e-03,6.054998e+00,3.390508e+04
5.503231e+01,2.220833e-01,1.784326e+05,1.784326e+05,1.209197e+01,-1.843030e-03,6.054958e+00,3.393415e+04
5.515091e+01,2.136484e-01,1.783217e+05,1.783217e+05,1.209134e+01,-9.196421e-04,6.054635e+00,3.395344e+04
5.526952e+01,2.120343e-01,1.783659e+05,1.783659e+05,1.209159e+01,4.123384e-04,6.054573e+00,3.394468e+04
5.538812e+01,2.169457e-01,1.784711e+05,1.784711e+05,1.209218e+01,1.396921e-03,6.054761e+00,3.392573e+04
5.550672e+01,2.188132e-01,1.785182e+05,1.785182e+05,1.209245e+01,1.335269e-03,6.054833e+00,3.391717e+04
5.562533e+01,2.206803e-01,1.786197e+05,1.786197e+05,1.209301e+01,4.707271e-04,6.054904e+00,3.389830e+04
5.574393e+01,2.240003e-01,1.786635e+05,1.786635e+05,1.209326e+01,-5.657990e-04,6.055031e+00,3.389070e+04
5.586254e+01,2.151814e-01,1.786701e+05,1.786701e+05,1.209330e+01,-9.631777e-04,6.054694e+00,3.388755e+04
5.598114e+01,2.034002e-01,1.784093e+05,1.784093e+05,1.209184e+01,-7.212153e-04,6.054243e+00,3.393456e+04
5.609974e+01,2.062298e-01,1.783028e+05,1.783028e+05,1.209124e+01,-3.986374e-04,6.054351e+00,3.395545e+04
5.621835e+01,2.198172e-01,1.783543e+05,1.783543e+05,1.209153e+01,2.527931e-04,6.054871e+00,3.394855e+04
5.633695e+01,2.237315e-01,1.785102e+05,1.785102e+05,1.209240e+01,9.340497e-04,6.055021e+00,3.391975e+04
5.645556e+01,2.280241e-01,1.786178e+05,1.786178e+05,1.209300e+01,1.242635e-03,6.055185e+00,3.390024e+04
5.657416e+01,2.286313e-01,1.786211e+05,1.786211e+05,1.209302e+01,3.976420e-04,6.055208e+00,3.389974e+04
5.669276e+01,2.185269e-01,1.786244e+05,1.786244e+05,1.209304e+01,-9.406562e-04,6.054822e+00,3.389694e+04
5.681137e+01,2.128421e-01,1.785803e+05,1.785803e+05,1.209279e+01,-2.381915e-03,6.054604e+00,3.390409e+04
5.692997e+01,2.054211e-01,1.784329e+05,1.784329e+05,1.209197e+01,-2.769145e-03,6.054320e+00,3.393051e+04
5.704858e+01,1.989805e-01,1.783333e+05,1.783333e+05,1.209141e+01,-1.912182e-03,6.054074e+00,3.394808e+04
5.716718e+01,1.913164e-01,1.782910e+05,1.782910e+05,1.209117e+01,-9.401002e-04,6.053781e+00,3.395450e+04
5.728579e+01,1.948885e-01,1.781910e+05,1.781910e+05,1.209061e+01,-7.470815e-06,6.053917e+00,3.397432e+04
5.740439e+01,2.025798e-01,1.782898e+05,1.782898e+05,1.209117e+01,5.851129e-04,6.054212e+00,3.395714e+04
5.752299e+01,2.038145e-01,1.784952e+05,1.784952e+05,1.209232e+01,7.811977e-04,6.054259e+00,3.391833e+04
5.764160e+01,2.036017e-01,1.784970e+05,1.784970e+05,1.209233e+01,6.434998e-04,6.054251e+00,3.391795e+04
5.776020e+01,2.140296e-01,1.784492e+05,1.784492e+05,1.209206e+01,1.908545e-04,6.054650e+00,3.392925e+04
5.787881e+01,2.101225e-01,1.783526e+05,1.783526e+05,1.209152e+01,-7.999033e-04,6.054500e+00,3.394680e+04
5.799741e+01,2.076307e-01,1.783540e+05,1.783540e+05,1.209153e+01,-9.782175e-04,6.054405e+00,3.394600e+04
5.811601e+01,2.133835e-01,1.783529e+05,1.783529e+05,1.209152e+01,-2.833792e-04,6.054625e+00,3.394745e+04
5.823462e+01,2.205606e-01,1.783108e+05,1.783108e+05,1.209128e+01,1.365064e-04,6.054900e+00,3.395700e+04
5.835322e+01,2.198613e-01,1.782701e+05,1.782701e+05,1.209106e+01,3.203096e-04,6.054873e+00,3.396460e+04
5.847183e+01,2.133676e-01,1.784240e+05,1.784240e+05,1.209192e+01,-8.323267e-05,6.054624e+00,3.393390e+04
5.859043e+01,2.030390e-01,1.784780e+05,1.784780e+05,1.209222e+01,-7.905647e-05,6.054229e+00,3.392143e+04
5.870903e+01,1.976476e-01,1.783842e+05,1.783842e+05,1.209170e+01,5.508847e-04,6.054023e+00,3.393811e+04
5.882764e+01,1.994895e-01,1.783407e+05,1.783407e+05,1.209145e+01,9.991481e-04,6.054093e+00,3.394678e+04
5.894624e+01,2.070434e-01,1.782480e+05,1.782480e+05,1.209093e+01,1.226690e-03,6.054382e+00,3.396605e+04
5.906485e+01,2.034285e-01,1.783495e+05,1.783495e+05,1.209150e+01,1.455386e-03,6.054244e+00,3.394596e+04
5.918345e+01,2.011398e-01,1.785484e+05,1.785484e+05,1.209262e+01,1.592415e-03,6.054157e+00,3.390765e+04
5.930206e+01,2.123687e-01,1.785923e+05,1.785923e+05,1.209286e+01,8.744197e-04,6.054586e+00,3.390171e+04
5.942066e+01,2.116844e-01,1.786436e+05,1.786436e+05,1.209315e+01,-2.557092e-04,6.054560e+00,3.389184e+04
5.953926e+01,2.041915e-01,1.785447e+05,1.785447e+05,1.209259e+01,-1.657905e-03,6.054273e+00,3.390901e+04
5.965787e+01,2.085216e-01,1.784783e+05,1.784783e+05,1.209222e+01,-2.628730e-03,6.054439e+00,3.392255e+04
5.977647e+01,1.992520e-01,1.783242e+05,1.783242e+05,1.209136e+01,-2.534026e-03,6.054084e+00,3.394988e+04
5.989508e+01,1.946459e-01,1.782328e+05,1.782328e+05,1.209085e+01,-1.908304e-03,6.053908e+00,3.396630e+04
6.001368e+01,1.904492e-01,1.782354e+05,1.782354e+05,1.209086e+01,-1.353642e-03,6.053748e+00,3.396490e+04
6.013228e+01,1.862784e-01,1.782423e+05,1.782423e+05,1.209090e+01,-9.803960e-04,6.053588e+00,3.396270e+04
6.025089e+01,2.028403e-01,1.783050e+05,1.783050e+05,1.209125e+01,-1.127850e-04,6.054222e+00,3.395431e+04
6.036949e+01,1.992652e-01,1.783578e+05,1.783578e+05,1.209155e+01,6.019087e-04,6.054085e+00,3.394348e+04
6.048810e+01,1.947650e-01,1.782127e+05,1.782127e+05,1.209073e+01,8.894347e-04,6.053913e+00,3.397015e+04
6.060670e+01,2.038248e-01,1.781710e+05,1.781710e+05,1.209050e+01,1.012148e-03,6.054259e+00,3.398005e+04
6.072530e+01,2.077769e-01,1.783173e+05,1.783173e+05,1.209132e+01,9.612985e-04,6.054411e+00,3.395302e+04
6.084391e+01,2.042181e-01,1.784211e+05,1.784211e+05,1.209190e+01,9.126607e-04,6.054274e+00,3.393251e+04
6.096251e+01,2.040774e-01,1.784240e+05,1.784240e+05,1.209192e+01,8.088482e-04,6.054269e+00,3.393191e+04
6.108112e+01,2.029740e-01,1.784163e+05,1.784163e+05,1.209187e+01,2.327312e-04,6.054227e+00,3.393315e+04
6.119972e+01,1.979056e-01,1.783979e+05,1.783979e+05,1.209177e+01,-5.880000e-04,6.054033e+00,3.393556e+04
6.131833e+01,2.029790e-01,1.783591e+05,1.783591e+05,1.209155e+01,-9.612446e-04,6.054227e+00,3.394404e+04
6.143693e+01,2.047042e-01,1.782891e+05,1.782891e+05,1.209116e+01,-8.964688e-04,6.054293e+00,3.395773e+04
6.155553e+01,1.902776e-01,1.783034e+05,1.783034e+05,1.209124e+01,-7.318501e-04,6.053741e+00,3.395191e+04
6.167414e+01,1.905510e-01,1.783007e+05,1.783007e+05,1.209123e+01,-5.443843e-04,6.053751e+00,3.395248e+04
6.179274e+01,1.968896e-01,1.782922e+05,1.782922e+05,1.209118e+01,-5.181952e-04,6.053994e+00,3.395546e+04
6.191135e+01,1.878912e-01,1.782952e+05,1.782952e+05,1.209120e+01,-7.834870e-04,6.053650e+00,3.395297e+04
6.202995e+01,1.879861e-01,1.782917e+05,1.782917e+05,1.209118e+01,-1.111032e-03,6.053653e+00,3.395365e+04
6.214855e+01,1.779020e-01,1.782755e+05,1.782755e+05,1.209109e+01,-1.459822e-03,6.053268e+00,3.395457e+04
6.226716e+01,1.620968e-01,1.782122e+05,1.782122e+05,1.209073e+01,-1.937899e-03,6.052663e+00,3.396324e+04
6.238576e+01,1.730965e-01,1.781218e+05,1.781218e+05,1.209022e+01,-2.011296e-03,6.053084e+00,3.398283e+04
6.250437e+01,1.809995e-01,1.781303e+05,1.781303e+05,1.209027e+01,-1.349251e-03,6.053386e+00,3.398292e+04
6.262297e+01,1.720087e-01,1.780659e+05,1.780659e+05,1.208991e+01,-2.522945e-04,6.053042e+00,3.399326e+04
6.274157e+01,1.663135e-01,1.779690e+05,1.779690e+05,1.208936e+01,9.754466e-04,6.052824e+00,3.401055e+04
6.286018e+01,1.762671e-01,1.780250e+05,1.780250e+05,1.208968e+01,2.101384e-03,6.053205e+00,3.400200e+04
6.297878e+01,1.864150e-01,1.781875e+05,1.781875e+05,1.209059e+01,2.414327e-03,6.053593e+00,3.397317e+04
6.309739e+01,1.759369e-01,1.783029e+05,1.783029e+05,1.209124e+01,2.544136e-03,6.053192e+00,3.394894e+04
6.321599e+01,1.786296e-01,1.783674e+05,1.783674e+05,1.209160e+01,2.121894e-03,6.053295e+00,3.393723e+04
6.333460e+01,1.784652e-01,1.784373e+05,1.784373e+05,1.209199e+01,1.031748e-03,6.053289e+00,3.392391e+04
6.345320e+01,1.786201e-01,1.783486e+05,1.783486e+05,1.209150e+01,2.974090e-05,6.053295e+00,3.394081e+04
6.357180e+01,1.808336e-01,1.783367e+05,1.783367e+05,1.209143e+01,-8.402940e-04,6.053380e+00,3.394355e+04
6.369041e+01,1.732968e-01,1.782937e+05,1.782937e+05,1.209119e+01,-1.310315e-03,6.053091e+00,3.395011e+04
6.380901e+01,1.675152e-01,1.782601e+05,1.782601e+05,1.209100e+01,-1.525056e-03,6.052870e+00,3.395527e+04
6.392762e+01,1.750574e-01,1.782909e+05,1.782909e+05,1.209117e+01,-1.460440e-03,6.053159e+00,3.395102e+04
6.404622e+01,1.737082e-01,1.781959e+05,1.781959e+05,1.209064e+01,-1.892120e-03,6.053107e+00,3.396883e+04
6.416482e+01,1.678052e-01,1.781807e+05,1.781807e+05,1.209055e+01,-2.260938e-03,6.052881e+00,3.397046e+04
6.428343e+01,1.619202e-01,1.781505e+05,1.781505e+05,1.209038e+01,-2.243432e-03,6.052656e+00,3.397495e+04
6.440203e+01,1.575123e-01,1.780977e+05,1.780977e+05,1.209009e+01,-1.527170e-03,6.052488e+00,3.398409e+04
6.452064e+01,1.538767e-01,1.779663e+05,1.779663e+05,1.208935e+01,-5.997478e-05,6.052348e+00,3.400840e+04
6.463924e+01,1.582111e-01,1.779056e+05,1.779056e+05,1.208901e+01,1.461468e-03,6.052514e+00,3.402093e+04
6.475784e+01,1.548643e-01,1.779738e+05,1.779738e+05,1.208939e+01,2.960156e-03,6.052386e+00,3.400717e+04
6.487645e+01,1.602224e-01,1.781572e+05,1.781572e+05,1.209042e+01,4.018478e-03,6.052591e+00,3.397332e+04
6.499505e+01,1.683490e-01,1.783311e+05,1.783311e+05,1.209140e+01,4.503320e-03,6.052902e+00,3.394193e+04
6.511366e+01,1.648356e-01,1.784772e+05,1.784772e+05,1.209222e+01,4.167560e-03,6.052768e+00,3.391340e+04
6.523226e+01,1.624929e-01,1.785594e+05,1.785594e+05,1.209268e+01,3.201141e-03,6.052678e+00,3.389728e+04
6.535086e+01,1.701304e-01,1.785521e+05,1.785521e+05,1.209264e+01,1.953264e-03,6.052970e+00,3.390030e+04
6.546947e+01,1.721437e-01,1.785367e+05,1.785367e+05,1.209255e+01,7.698785e-04,6.053047e+00,3.390366e+04
6.558807e+01,1.733327e-01,1.785506e+05,1.785506e+05,1.209263e+01,-3.736123e-04,6.053093e+00,3.390127e+04
6.570668e+01,1.725006e-01,1.785728e+05,1.785728e+05,1.209275e+01,-1.250300e-03,6.053061e+00,3.389689e+04
6.582528e+01,1.616943e-01,1.785648e+05,1.785648e+05,1.209271e+01,-1.537288e-03,6.052648e+00,3.389608e+04
6.594389e+01,1.675010e-01,1.785035e+05,1.785035e+05,1.209236e+01,-1.265545e-03,6.052870e+00,3.390897e+04
6.606249e+01,1.577124e-01,1.783851e+05,1.783851e+05,1.209170e+01,-7.719497e-04,6.052495e+00,3.392937e+04
6.618109e+01,1.499683e-01,1.783008e+05,1.783008e+05,1.209123e+01,-1.936555e-04,6.052199e+00,3.394376e+04
6.629970e+01,1.548710e-01,1.783411e+05,1.783411e+05,1.209145e+01,4.121226e-04,6.052386e+00,3.393714e+04
6.641830e+01,1.498683e-01,1.784730e+05,1.784730e+05,1.209219e+01,8.432213e-04,6.052195e+00,3.391099e+04
6.653691e+01,1.569687e-01,1.785429e+05,1.785429e+05,1.209258e+01,8.476708e-04,6.052467e+00,3.389923e+04
6.665551e+01,1.631514e-01,1.785540e+05,1.785540e+05,1.209265e+01,5.019801e-04,6.052703e+00,3.389845e+04
6.677411e+01,1.692542e-01,1.785359e+05,1.785359e+05,1.209254e+01,-2.157253e-04,6.052937e+00,3.390320e+04
6.689272e+01,1.584485e-01,1.784811e+05,1.784811e+05,1.209224e+01,-8.225238e-04,6.052523e+00,3.391129e+04
6.701132e+01,1.547129e-01,1.784013e+05,1.784013e+05,1.209179e+01,-8.917514e-04,6.052380e+00,3.392564e+04
6.712993e+01,1.609173e-01,1.784126e+05,1.784126e+05,1.209185e+01,-6.095930e-04,6.052618e+00,3.392484e+04
6.724853e+01,1.531094e-01,1.784069e+05,1.784069e+05,1.209182e+01,-3.263840e-04,6.052319e+00,3.392425e+04
6.736713e+01,1.542117e-01,1.784182e+05,1.784182e+05,1.209189e+01,2.468295e-04,6.052361e+00,3.392234e+04
6.748574e+01,1.665704e-01,1.784432e+05,1.784432e+05,1.209203e+01,4.212412e-04,6.052834e+00,3.392023e+04
6.760434e+01,1.625037e-01,1.784600e+05,1.784600e+05,1.209212e+01,-9.044141e-05,6.052678e+00,3.391617e+04
6.772295e+01,1.604641e-01,1.784257e+05,1.784257e+05,1.209193e+01,-8.261815e-04,6.052600e+00,3.392224e+04
6.784155e+01,1.647568e-01,1.785084e+05,1.785084e+05,1.209239e+01,-1.630786e-03,6.052765e+00,3.390745e+04
6.796016e+01,1.598534e-01,1.784433e+05,1.784433e+05,1.209203e+01,-2.351593e-03,6.052577e+00,3.391876e+04
6.807876e+01,1.472833e-01,1.783158e+05,1.783158e+05,1.209131e+01,-2.632454e-03,6.052096e+00,3.394032e+04
6.819736e+01,1.438777e-01,1.782094e+05,1.782094e+05,1.209071e+01,-2.444005e-03,6.051966e+00,3.395986e+04
6.831597e+01,1.415958e-01,1.781439e+05,1.781439e+05,1.209035e+01,-1.792682e-03,6.051879e+00,3.397185e+04
6.843457e+01,1.419662e-01,1.780907e+05,1.780907e+05,1.209005e+01,-6.140081e-04,6.051893e+00,3.398209e+04
6.855318e+01,1.441127e-01,1.781170e+05,1.781170e+05,1.209020e+01,2.580100e-04,6.051975e+00,3.397752e+04
6.867178e+01,1.474698e-01,1.781634e+05,1.781634e+05,1.209046e+01,6.581389e-04,6.052103e+00,3.396940e+04
6.879038e+01,1.462499e-01,1.782787e+05,1.782787e+05,1.209110e+01,6.614829e-04,6.052057e+00,3.394716e+04
6.890899e+01,1.487822e-01,1.783061e+05,1.783061e+05,1.209126e+01,6.541723e-04,6.052154e+00,3.394250e+04
6.902759e+01,1.483103e-01,1.782395e+05,1.782395e+05,1.209088e+01,4.479420e-04,6.052135e+00,3.395508e+04
6.914620e+01,1.542472e-01,1.781982e+05,1.781982e+05,1.209065e+01,1.126660e-05,6.052363e+00,3.396422e+04
6.926480e+01,1.548420e-01,1.781760e+05,1.781760e+05,1.209053e+01,-1.007595e-03,6.052385e+00,3.396857e+04
6.938340e+01,1.503784e-01,1.782461e+05,1.782461e+05,1.209092e+01,-1.673872e-03,6.052215e+00,3.395425e+04
6.950201e+01,1.510197e-01,1.782752e+05,1.782752e+05,1.209108e+01,-1.536779e-03,6.052239e+00,3.394885e+04
6.962061e+01,1.540552e-01,1.782154e+05,1.782154e+05,1.209075e+01,-8.492186e-04,6.052355e+00,3.396091e+04
6.973922e+01,1.359337e-01,1.779975e+05,1.779975e+05,1.208952e+01,-2.236902e-05,6.051662e+00,3.399857e+04
6.985782e+01,1.193606e-01,1.779237e+05,1.779237e+05,1.208911e+01,6.767050e-04,6.051028e+00,3.400911e+04
6.997643e+01,1.276963e-01,1.780553e+05,1.780553e+05,1.208985e+01,1.299197e-03,6.051347e+00,3.398577e+04
7.009503e+01,1.417886e-01,1.782503e+05,1.782503e+05,1.209094e+01,1.993362e-03,6.051886e+00,3.395162e+04
7.021363e+01,1.386730e-01,1.783488e+05,1.783488e+05,1.209150e+01,2.563707e-03,6.051767e+00,3.393219e+04
7.033224e+01,1.311680e-01,1.783737e+05,1.783737e+05,1.209164e+01,2.505143e-03,6.051480e+00,3.392585e+04
7.045084e+01,1.269820e-01,1.783111e+05,1.783111e+05,1.209129e+01,1.799361e-03,6.051320e+00,3.393686e+04
7.056945e+01,1.258225e-01,1.783137e+05,1.783137e+05,1.209130e+01,8.384328e-04,6.051275e+00,3.393612e+04
7.068805e+01,1.296465e-01,1.783589e+05,1.783589e+05,1.209155e+01,3.191330e-04,6.051421e+00,3.392834e+04
7.080665e+01,1.377550e-01,1.784680e+05,1.784680e+05,1.209216e+01,6.355696e-05,6.051732e+00,3.390934e+04
7.092526e+01,1.382493e-01,1.784728e+05,1.784728e+05,1.209219e+01,-2.905187e-04,6.051751e+00,3.390854e+04
7.104386e+01,1.391438e-01,1.783643e+05,1.783643e+05,1.209158e+01,-9.152704e-04,6.051785e+00,3.392935e+04
7.116247e+01,1.598777e-01,1.783378e+05,1.783378e+05,1.209143e+01,-1.149595e-03,6.052578e+00,3.393885e+04
7.128107e+01,1.826946e-01,1.783201e+05,1.783201e+05,1.209134e+01,-1.107371e-03,6.053451e+00,3.394710e+04
7.139967e+01,1.904631e-01,1.782506e+05,1.782506e+05,1.209095e+01,-8.397590e-04,6.053748e+00,3.396200e+04
7.151828e+01,1.869903e-01,1.782122e+05,1.782122e+05,1.209073e+01,-1.679138e-04,6.053615e+00,3.396857e+04
7.163688e+01,1.697357e-01,1.783081e+05,1.783081e+05,1.209127e+01,6.360113e-04,6.052955e+00,3.394661e+04
7.175549e+01,1.440678e-01,1.783379e+05,1.783379e+05,1.209144e+01,1.426550e-03,6.051973e+00,3.393543e+04
7.187409e+01,1.366645e-01,1.782679e+05,1.782679e+05,1.209104e+01,1.900916e-03,6.051690e+00,3.394716e+04
7.199270e+01,1.262740e-01,1.783402e+05,1.783402e+05,1.209145e+01,2.168172e-03,6.051292e+00,3.393118e+04
7.211130e+01,1.230727e-01,1.784845e+05,1.784845e+05,1.209226e+01,1.992796e-03,6.051170e+00,3.390306e+04
7.222990e+01,1.223054e-01,1.785435e+05,1.785435e+05,1.209259e+01,2.005944e-03,6.051141e+00,3.389168e+04
7.234851e+01,1.182525e-01,1.785167e+05,1.785167e+05,1.209244e+01,1.902149e-03,6.050986e+00,3.389592e+04
7.246711e+01,1.187187e-01,1.785870e+05,1.785870e+05,1.209283e+01,1.440278e-03,6.051003e+00,3.388266e+04
7.258572e+01,1.210097e-01,1.785787e+05,1.785787e+05,1.209278e+01,1.077475e-03,6.051091e+00,3.388474e+04
7.270432e+01,1.149678e-01,1.786102e+05,1.786102e+05,1.209296e+01,9.098666e-04,6.050860e+00,3.387746e+04
7.282292e+01,1.161651e-01,1.786113e+05,1.786113e+05,1.209297e+01,8.374197e-04,6.050906e+00,3.387750e+04
7.294153e+01,1.217015e-01,1.786536e+05,1.786536e+05,1.209320e+01,5.681796e-04,6.051118e+00,3.387067e+04
7.306013e+01,1.264872e-01,1.786911e+05,1.786911e+05,1.209341e+01,4.633860e-04,6.051301e+00,3.386458e+04
7.317874e+01,1.346189e-01,1.786603e+05,1.786603e+05,1.209324e+01,1.403828e-04,6.051612e+00,3.387216e+04
7.329734e+01,1.300090e-01,1.786607e+05,1.786607e+05,1.209324e+01,-2.688675e-04,6.051435e+00,3.387111e+04
7.341594e+01,1.237220e-01,1.786611e+05,1.786611e+05,1.209325e+01,-6.357533e-04,6.051195e+00,3.386969e+04
7.353455e+01,1.225412e-01,1.786614e+05,1.786614e+05,1.209325e+01,-5.970633e-04,6.051150e+00,3.386937e+04
7.365315e+01,1.168957e-01,1.786211e+05,1.786211e+05,1.209302e+01,-3.122980e-04,6.050934e+00,3.387580e+04
7.377176e+01,1.117781e-01,1.785649e+05,1.785649e+05,1.209271e+01,-3.222700e-04,6.050738e+00,3.388537e+04
7.389036e+01,1.206105e-01,1.785656e+05,1.785656e+05,1.209271e+01,-2.959676e-04,6.051076e+00,3.388712e+04
7.400897e+01,1.174091e-01,1.786303e+05,1.786303e+05,1.209307e+01,-3.287509e-04,6.050953e+00,3.387418e+04
7.412757e+01,1.083376e-01,1.786557e+05,1.786557e+05,1.209322e+01,-2.002224e-04,6.050606e+00,3.386740e+04
7.424617e+01,1.073852e-01,1.785917e+05,1.785917e+05,1.209286e+01,1.246321e-04,6.050570e+00,3.387934e+04
7.436478e+01,1.122827e-01,1.785856e+05,1.785856e+05,1.209282e+01,5.058506e-04,6.050757e+00,3.388154e+04
7.448338e+01,1.103140e-01,1.785477e+05,1.785477e+05,1.209261e+01,8.376824e-04,6.050682e+00,3.388833e+04
7.460199e+01,1.091989e-01,1.785701e+05,1.785701e+05,1.209274e+01,1.605313e-03,6.050639e+00,3.388383e+04
7.472059e+01,1.111061e-01,1.786600e+05,1.786600e+05,1.209324e+01,2.369192e-03,6.050712e+00,3.386719e+04
7.483919e+01,1.088142e-01,1.787580e+05,1.787580e+05,1.209379e+01,2.662342e-03,6.050625e+00,3.384814e+04
7.495780e+01,1.074894e-01,1.787896e+05,1.787896e+05,1.209397e+01,2.784915e-03,6.050574e+00,3.384186e+04
7.507640e+01,1.071155e-01,1.789035e+05,1.789035e+05,1.209460e+01,2.492598e-03,6.050560e+00,3.382024e+04
7.519501e+01,1.112410e-01,1.789387e+05,1.789387e+05,1.209480e+01,1.858400e-03,6.050717e+00,3.381446e+04
7.531361e+01,1.196379e-01,1.789399e+05,1.789399e+05,1.209481e+01,1.295482e-03,6.051039e+00,3.381605e+04
7.543221e+01,1.145163e-01,1.789803e+05,1.789803e+05,1.209503e+01,7.597384e-04,6.050843e+00,3.380731e+04
7.555082e+01,1.035317e-01,1.789946e+05,1.789946e+05,1.209511e+01,-1.783331e-06,6.050422e+00,3.380227e+04
7.566942e+01,1.027354e-01,1.789694e+05,1.789694e+05,1.209497e+01,-5.354610e-04,6.050392e+00,3.380684e+04
7.578803e+01,1.099818e-01,1.789795e+05,1.789795e+05,1.209503e+01,-7.129991e-04,6.050669e+00,3.380650e+04
7.590663e+01,1.059594e-01,1.789454e+05,1.789454e+05,1.209484e+01,-6.346775e-04,6.050515e+00,3.381207e+04
7.602523e+01,1.127474e-01,1.788808e+05,1.788808e+05,1.209448e+01,-1.333301e-04,6.050775e+00,3.382573e+04
7.614384e+01,1.121371e-01,1.788338e+05,1.788338e+05,1.209421e+01,4.672081e-04,6.050752e+00,3.383449e+04
7.626244e+01,1.039652e-01,1.788857e+05,1.788857e+05,1.209450e+01,1.148863e-03,6.050439e+00,3.382294e+04
